Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4898253,NTD_RAB2,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,24,24.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4900335,NTD_RAB2,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,3,3.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4906037,NTD_RAB2,COUNTRY,UKR,YEAR,EUR,Europe,,2011,,,,,,,,4,4.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4925880,NTD_RAB2,COUNTRY,DNK,YEAR,EUR,Europe,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4932870,NTD_RAB2,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2017,,,,,,,,6,6.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4978574,NTD_RAB2,COUNTRY,CHL,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4997875,NTD_RAB2,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5004111,NTD_RAB2,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5025902,NTD_RAB2,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5031949,NTD_RAB2,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5037155,NTD_RAB2,COUNTRY,CYP,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5044614,NTD_RAB2,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5056350,NTD_RAB2,COUNTRY,DEU,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5065618,NTD_RAB2,COUNTRY,NGA,YEAR,AFR,Africa,,2010,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5065619,NTD_RAB2,COUNTRY,ALB,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5071249,NTD_RAB2,COUNTRY,LCA,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5077355,NTD_RAB2,COUNTRY,GEO,YEAR,EUR,Europe,,2021,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5096059,NTD_RAB2,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5097923,NTD_RAB2,COUNTRY,DZA,YEAR,AFR,Africa,,2018,,,,,,,,22,22.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5105135,NTD_RAB2,COUNTRY,CPV,YEAR,AFR,Africa,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5116593,NTD_RAB2,COUNTRY,MRT,YEAR,AFR,Africa,,2021,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5117225,NTD_RAB2,COUNTRY,KNA,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5125452,NTD_RAB2,COUNTRY,USA,YEAR,AMR,Americas,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5131772,NTD_RAB2,COUNTRY,BDI,YEAR,AFR,Africa,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5138606,NTD_RAB2,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5142454,NTD_RAB2,COUNTRY,DMA,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5156431,NTD_RAB2,COUNTRY,UZB,YEAR,EUR,Europe,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5169222,NTD_RAB2,COUNTRY,HND,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5178199,NTD_RAB2,COUNTRY,FRA,YEAR,EUR,Europe,,2011,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5182030,NTD_RAB2,COUNTRY,CHL,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5184628,NTD_RAB2,COUNTRY,UKR,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5189480,NTD_RAB2,COUNTRY,SVN,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5195089,NTD_RAB2,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5203214,NTD_RAB2,COUNTRY,ETH,YEAR,AFR,Africa,,2023,,,,,,,,83,83.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5203236,NTD_RAB2,COUNTRY,SWZ,YEAR,AFR,Africa,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5215572,NTD_RAB2,COUNTRY,SRB,YEAR,EUR,Europe,,2020,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5215629,NTD_RAB2,COUNTRY,SLE,YEAR,AFR,Africa,,2024,,,,,,,,2,2.0,,,,2025-10-30T17:51:54.843+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5222317,NTD_RAB2,COUNTRY,ZMB,YEAR,AFR,Africa,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5224036,NTD_RAB2,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5237265,NTD_RAB2,COUNTRY,GIN,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5237418,NTD_RAB2,COUNTRY,MCO,YEAR,EUR,Europe,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5248898,NTD_RAB2,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2015,,,,,,,,13,13.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5256637,NTD_RAB2,COUNTRY,TON,YEAR,WPR,Western Pacific,,2010,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5262219,NTD_RAB2,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2020,,,,,,,,15,15.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5263729,NTD_RAB2,COUNTRY,SRB,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5269125,NTD_RAB2,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2015,,,,,,,,83,83.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5274943,NTD_RAB2,COUNTRY,NGA,YEAR,AFR,Africa,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5275451,NTD_RAB2,COUNTRY,BHS,YEAR,AMR,Americas,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5276454,NTD_RAB2,COUNTRY,ROU,YEAR,EUR,Europe,,2012,,,,,,,,1,1.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5287305,NTD_RAB2,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,2,2.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5294110,NTD_RAB2,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5294543,NTD_RAB2,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,20,20.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5296427,NTD_RAB2,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5301536,NTD_RAB2,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5320412,NTD_RAB2,COUNTRY,ZAF,YEAR,AFR,Africa,,2021,,,,,,,,19,19.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5322964,NTD_RAB2,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5340664,NTD_RAB2,COUNTRY,EST,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5341085,NTD_RAB2,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,4,4.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5342853,NTD_RAB2,COUNTRY,CIV,YEAR,AFR,Africa,,2021,,,,,,,,15,15.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5355607,NTD_RAB2,COUNTRY,GUY,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5356448,NTD_RAB2,COUNTRY,GBR,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5360459,NTD_RAB2,COUNTRY,MLT,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5381540,NTD_RAB2,COUNTRY,GUY,YEAR,AMR,Americas,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5381542,NTD_RAB2,COUNTRY,BGR,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5394498,NTD_RAB2,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2021,,,,,,,,12,12.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5408204,NTD_RAB2,COUNTRY,ROU,YEAR,EUR,Europe,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5419658,NTD_RAB2,COUNTRY,CHE,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5420190,NTD_RAB2,COUNTRY,COK,YEAR,WPR,Western Pacific,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5420342,NTD_RAB2,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2020,,,,,,,,78,78.0,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5434126,NTD_RAB2,COUNTRY,BEN,YEAR,AFR,Africa,,2018,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5434780,NTD_RAB2,COUNTRY,SYC,YEAR,AFR,Africa,,2017,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5441334,NTD_RAB2,COUNTRY,DEU,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5452969,NTD_RAB2,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2015,,,,,,,,78,78.0,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5453790,NTD_RAB2,COUNTRY,AGO,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5460332,NTD_RAB2,COUNTRY,GBR,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5461011,NTD_RAB2,COUNTRY,MUS,YEAR,AFR,Africa,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5468719,NTD_RAB2,COUNTRY,DOM,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5479799,NTD_RAB2,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5486173,NTD_RAB2,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5487799,NTD_RAB2,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5493277,NTD_RAB2,COUNTRY,LCA,YEAR,AMR,Americas,,2021,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5498716,NTD_RAB2,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5508053,NTD_RAB2,COUNTRY,CPV,YEAR,AFR,Africa,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5519677,NTD_RAB2,COUNTRY,SMR,YEAR,EUR,Europe,,2016,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5520008,NTD_RAB2,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5526948,NTD_RAB2,COUNTRY,COD,YEAR,AFR,Africa,,2014,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5527860,NTD_RAB2,COUNTRY,TON,YEAR,WPR,Western Pacific,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5539699,NTD_RAB2,COUNTRY,CIV,YEAR,AFR,Africa,,2010,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5541168,NTD_RAB2,COUNTRY,HRV,YEAR,EUR,Europe,,2010,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5545463,NTD_RAB2,COUNTRY,VEN,YEAR,AMR,Americas,,2023,,,,,,,,2,2.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5553021,NTD_RAB2,COUNTRY,BRB,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5565787,NTD_RAB2,COUNTRY,COD,YEAR,AFR,Africa,,2011,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5572801,NTD_RAB2,COUNTRY,LVA,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5579882,NTD_RAB2,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5592289,NTD_RAB2,COUNTRY,URY,YEAR,AMR,Americas,,2024,,,,,,,,0,0.0,,,,2026-07-15T14:04:38.643+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5599837,NTD_RAB2,COUNTRY,ISR,YEAR,EUR,Europe,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5604719,NTD_RAB2,COUNTRY,SWE,YEAR,EUR,Europe,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5624794,NTD_RAB2,COUNTRY,COG,YEAR,AFR,Africa,,2015,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5633383,NTD_RAB2,COUNTRY,BHS,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5645440,NTD_RAB2,COUNTRY,UZB,YEAR,EUR,Europe,,2017,,,,,,,,3,3.0,,,,2024-06-03T07:26:23.447+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5646136,NTD_RAB2,COUNTRY,MDG,YEAR,AFR,Africa,,2021,,,,,,,,2,2.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5657260,NTD_RAB2,COUNTRY,GIN,YEAR,AFR,Africa,,2015,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5663703,NTD_RAB2,COUNTRY,IDN,YEAR,WPR,Western Pacific,,2019,,,,,,,,106,106.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5677332,NTD_RAB2,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2013,,,,,,,,28,28.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5685509,NTD_RAB2,COUNTRY,SLV,YEAR,AMR,Americas,,2019,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5692769,NTD_RAB2,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5710625,NTD_RAB2,COUNTRY,FSM,YEAR,WPR,Western Pacific,,2019,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5710667,NTD_RAB2,COUNTRY,VEN,YEAR,AMR,Americas,,2024,,,,,,,,1,1.0,,,,2025-09-09T13:40:51.93+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5716515,NTD_RAB2,COUNTRY,COG,YEAR,AFR,Africa,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5719198,NTD_RAB2,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,No data,,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5723334,NTD_RAB2,COUNTRY,BIH,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5723769,NTD_RAB2,COUNTRY,LSO,YEAR,AFR,Africa,,2024,,,,,,,,0,0.0,,,,2025-10-30T17:51:54.843+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5732646,NTD_RAB2,COUNTRY,GRC,YEAR,EUR,Europe,,2023,,,,,,,,0,0.0,,,,2025-09-09T13:40:51.93+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5737134,NTD_RAB2,COUNTRY,MOZ,YEAR,AFR,Africa,,2012,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5744871,NTD_RAB2,COUNTRY,CHL,YEAR,AMR,Americas,,2021,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5756102,NTD_RAB2,COUNTRY,LVA,YEAR,EUR,Europe,,2013,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5763907,NTD_RAB2,COUNTRY,MEX,YEAR,AMR,Americas,,2010,,,,,,,,8,8.0,,,,2024-06-03T07:26:23.447+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5763936,NTD_RAB2,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5769370,NTD_RAB2,COUNTRY,ROU,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-06-03T07:26:23.447+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5769873,NTD_RAB2,COUNTRY,GNQ,YEAR,AFR,Africa,,2022,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5775873,NTD_RAB2,COUNTRY,NER,YEAR,AFR,Africa,,2013,,,,,,,,No data,,,,,2024-06-03T07:26:23.447+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
